"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,79.9463597250936,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,80.9262340543539,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,81.0725154015817,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,81.5277549454764,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,82.7978142076503,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,82.7845538990356,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,83.3974825870213,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,84.3248802025113,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,84.9727398724096,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,3.54185859995289,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,3.48766000265495,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,3.5882995287544,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,3.84998025055393,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,4.763252884139,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,4.8783897120492,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,4.79747789733397,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,4.4569299589369,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,3.58247076219922,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,3.95327349524815,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,3.75760563528804,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,3.79426434730312,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,3.82837595761016,,
"AUT","Austria","WOMEN","Women","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,4.41013356074574,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,33.7379954475235,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,31.8361432114338,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,32.1671101160122,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,29.9085721277966,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,30.0693222351223,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,29.7298783403833,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,30.354496336514,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,29.9385883902507,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,29.7274981264711,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,27.3977717365345,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,27.2940966860645,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,27.7379311546834,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,27.8194457344565,,
"BEL","Belgium","MEN","Men","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,25.3446517227084,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,38.7219281628202,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,37.1575515067691,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,38.8726339192298,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,38.4379270950785,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,37.6579262453964,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,37.6326234261401,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,37.3837588286925,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,36.1155551055612,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,35.966396953539,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,34.895939808921,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,35.1845564110808,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,34.1286377623786,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,34.9644145920886,,
"BEL","Belgium","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,33.6608428066324,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2000","2000","PC","Percentage","0","units",,,12.8710861048551,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2001","2001","PC","Percentage","0","units",,,14.3212027691489,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,17.2499857281359,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,22.189945223071,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,20.1514123768349,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,20.9997187713132,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,18.8029848052183,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,17.1033414750403,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,17.3464660225135,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,21.4872220477341,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,22.4259178738185,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,18.7253492277969,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,20.434973503743,,
"BEL","Belgium","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,24.7058314365359,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2000","2000","PC","Percentage","0","units",,,87.8693670543951,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2001","2001","PC","Percentage","0","units",,,86.5173793216998,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,86.0715951058642,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,84.9832598081592,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,85.780755538812,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,86.1098532161123,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,85.8766426456202,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,86.9701269046144,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,87.0458836466663,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,85.6657756652969,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,85.5389698304158,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,84.8562329684111,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,84.5185342599982,,
"BEL","Belgium","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,83.995101552645,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2000","2000","PC","Percentage","0","units",,,92.126933158056,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2001","2001","PC","Percentage","0","units",,,90.9101573359201,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,91.285239601224,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,90.8693207247877,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,91.8010758914571,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,92.1664804111776,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,91.8684831586302,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,92.4719901031911,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,92.2875040490937,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,91.8020544013807,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,92.1608201645063,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,90.6737026906316,,
"BEL","Belgium","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,90.7488377023412,,
